transaction_id,user_id,device_id,transaction_amount,currency,payment_mode,merchant_category,transaction_city,transaction_hour,new_device,location_change,failed_attempts_24h,transactions_last_1h,ip_risk_score,vpn_used,international_transaction,fraud_probability,risk_score,risk_level,decision,is_fraud
TXN508896,U101322,D202247,7822.36,INR,Debit Card,Food,Mumbai,20,No,No,0,5,54.1,No,No,5.71,5.71,Low,APPROVE,0
TXN508897,U100956,D202862,1650.69,INR,UPI,Fuel,Nashik,21,No,No,0,13,73.18,No,No,13.62,13.62,Low,APPROVE,0
TXN508898,U100425,D201098,9096.07,INR,Net Banking,Travel,Chennai,12,No,No,0,9,1.66,No,No,7.29,7.29,Low,APPROVE,0
TXN508899,U101085,D201983,2425.56,INR,UPI,Utilities,Mumbai,11,No,No,0,4,76.06,No,No,1.59,1.59,Low,APPROVE,0
TXN508900,U101218,D202803,3342.64,INR,Debit Card,Healthcare,Mumbai,14,No,No,0,3,72.5,No,No,5.38,5.38,Low,APPROVE,0
TXN508901,U100566,D201294,1672.72,INR,UPI,Travel,Chennai,21,No,No,0,10,65.18,No,No,11.66,11.66,Low,APPROVE,0
TXN508902,U101386,D201044,12899.2,INR,Wallet,Healthcare,Bengaluru,5,No,No,0,12,11.46,No,No,17.07,17.07,Low,APPROVE,0
TXN508903,U101584,D200197,978.22,INR,Credit Card,Food,Delhi,19,No,No,0,9,22.98,No,No,11.16,11.16,Low,APPROVE,0
TXN508904,U100617,D201176,7364.24,INR,Debit Card,Travel,Pune,22,No,No,1,11,79.36,No,No,13.74,13.74,Low,APPROVE,0
TXN508905,U100944,D202091,780.2,INR,Debit Card,Food,Nashik,19,No,No,1,9,70.16,No,No,17.7,17.7,Low,APPROVE,0
TXN508906,U101101,D202688,1229.1,INR,Debit Card,Healthcare,Mumbai,15,No,No,0,13,4.01,No,No,13.01,13.01,Low,APPROVE,0
TXN508907,U100886,D202601,14809.05,INR,Debit Card,Healthcare,Pune,20,No,No,0,7,18.83,No,No,0.52,0.52,Low,APPROVE,0
TXN508908,U100928,D202033,4856.04,INR,Debit Card,Grocery,Delhi,19,No,No,0,2,12.0,No,No,4.41,4.41,Low,APPROVE,0
TXN508909,U100283,D201568,3317.72,INR,UPI,Education,Mumbai,8,No,No,0,13,32.1,No,No,11.94,11.94,Low,APPROVE,0
TXN508910,U101080,D200870,3088.58,INR,Debit Card,Education,Delhi,21,No,No,0,9,5.36,No,No,14.17,14.17,Low,APPROVE,0
TXN508911,U100680,D200509,8037.53,INR,UPI,Grocery,Pune,9,No,No,0,12,48.44,No,No,15.53,15.53,Low,APPROVE,0
TXN508912,U100375,D202463,3677.08,INR,UPI,Fuel,Mumbai,5,No,No,1,5,23.07,No,No,0.15,0.15,Low,APPROVE,0
TXN508913,U100375,D202456,2588.67,INR,Credit Card,Healthcare,Nagpur,12,No,No,0,6,11.24,No,No,9.14,9.14,Low,APPROVE,0
TXN508914,U101742,D200295,4061.79,INR,UPI,Entertainment,Mumbai,4,No,No,1,13,51.36,No,No,26.22,26.22,Low,APPROVE,0
TXN508915,U100771,D201888,2031.33,INR,Credit Card,Healthcare,Hyderabad,14,Yes,No,0,12,16.85,No,No,24.69,24.69,Low,APPROVE,0
TXN508916,U100787,D202674,1645.76,INR,Credit Card,Gaming,Delhi,11,No,No,1,9,67.32,No,No,14.68,14.68,Low,APPROVE,0
TXN508917,U100372,D202250,1178.96,INR,Credit Card,Gaming,Kolkata,8,No,No,0,7,31.67,No,No,5.13,5.13,Low,APPROVE,0
TXN508918,U100856,D200575,827.99,INR,UPI,Fuel,Nashik,4,No,No,0,9,50.9,No,No,27.91,27.91,Low,APPROVE,0
TXN508919,U101698,D200914,4054.78,INR,UPI,Education,Nashik,11,No,No,0,3,67.98,No,No,0.1,0.1,Low,APPROVE,0
TXN508920,U100243,D200984,2107.97,INR,Debit Card,Entertainment,Nashik,14,No,No,1,12,69.76,No,Yes,47.26,47.26,Medium,HOLD,0
TXN508921,U100761,D200795,452.17,INR,UPI,Entertainment,Kolkata,11,No,No,1,9,6.57,No,No,19.94,19.94,Low,APPROVE,0
TXN508922,U101844,D201993,1649.52,INR,Debit Card,Shopping,Delhi,23,Yes,Yes,0,7,56.08,No,No,36.42,36.42,Low,APPROVE,0
TXN508923,U101062,D201758,3392.03,INR,UPI,Grocery,Nashik,21,No,No,1,6,55.76,No,No,4.13,4.13,Low,APPROVE,0
TXN508924,U101332,D200847,1207.49,INR,Debit Card,Entertainment,Nagpur,21,No,No,0,7,90.95,No,No,2.87,2.87,Low,APPROVE,0
TXN508925,U100632,D201391,3388.73,INR,UPI,Gaming,Mumbai,11,No,No,0,4,42.3,No,No,0.1,0.1,Low,APPROVE,0
TXN508926,U100085,D201621,238.87,INR,UPI,Healthcare,Chennai,18,Yes,No,2,10,48.13,No,No,32.1,32.1,Low,APPROVE,0
TXN508927,U100098,D202993,12839.47,INR,Net Banking,Education,Ahmedabad,14,No,No,0,11,38.36,Yes,No,19.71,19.71,Low,APPROVE,0
TXN508928,U100373,D202786,3322.2,INR,UPI,Food,Nashik,9,No,No,2,8,11.19,No,No,10.36,10.36,Low,APPROVE,0
TXN508929,U100757,D200361,331.51,INR,Wallet,Travel,Mumbai,2,No,No,0,8,92.26,No,No,20.21,20.21,Low,APPROVE,0
TXN508930,U101518,D200475,68.48,INR,Debit Card,Healthcare,Kolkata,11,No,No,1,4,37.82,No,No,3.29,3.29,Low,APPROVE,0
TXN508931,U101883,D200303,3225.02,INR,Debit Card,Food,Nagpur,11,No,No,1,13,77.07,No,Yes,10.84,10.84,Low,APPROVE,0
TXN508932,U101929,D202232,930.48,INR,Credit Card,Healthcare,Hyderabad,17,No,No,0,8,73.63,No,No,11.13,11.13,Low,APPROVE,0
TXN508933,U101231,D202312,3436.91,INR,Credit Card,Education,Mumbai,7,Yes,No,1,2,79.54,No,No,15.95,15.95,Low,APPROVE,0
TXN508934,U100624,D201437,6044.5,INR,Net Banking,Travel,Nashik,10,No,No,0,1,36.1,No,No,0.13,0.13,Low,APPROVE,0
TXN508935,U100982,D200401,1105.53,INR,Debit Card,Food,Kolkata,6,No,No,1,11,73.53,No,No,9.21,9.21,Low,APPROVE,0
TXN508936,U100082,D202220,5406.8,INR,Debit Card,Grocery,Nashik,18,No,No,0,9,49.03,No,No,13.82,13.82,Low,APPROVE,0
TXN508937,U101600,D201751,6428.92,INR,UPI,Education,Nashik,22,No,No,0,8,43.39,No,Yes,3.86,3.86,Low,APPROVE,0
TXN508938,U100000,D200877,4001.3,INR,UPI,Entertainment,Chennai,23,No,No,0,8,42.98,Yes,No,16.14,16.14,Low,APPROVE,0
TXN508939,U100436,D201613,10048.72,INR,Net Banking,Shopping,Delhi,14,No,No,0,7,29.68,No,No,4.44,4.44,Low,APPROVE,0
TXN508940,U100685,D201345,953.63,INR,UPI,Grocery,Mumbai,19,No,No,1,4,22.23,No,No,0.1,0.1,Low,APPROVE,0
TXN508941,U100249,D200906,598.13,INR,UPI,Utilities,Ahmedabad,23,No,No,1,13,11.69,No,No,14.45,14.45,Low,APPROVE,0
TXN508942,U100409,D200345,444.91,INR,UPI,Gaming,Nashik,13,No,Yes,0,7,96.08,No,No,18.36,18.36,Low,APPROVE,0
TXN508943,U100737,D201095,2669.26,INR,Debit Card,Fuel,Mumbai,9,Yes,No,0,6,24.11,No,No,24.65,24.65,Low,APPROVE,0
TXN508944,U101409,D201806,3973.58,INR,UPI,Entertainment,Nashik,15,No,No,0,4,61.62,No,No,0.8,0.8,Low,APPROVE,0
TXN508945,U101819,D201900,4851.25,INR,Wallet,Education,Kolkata,17,No,No,0,4,86.95,No,No,4.64,4.64,Low,APPROVE,0
TXN508946,U101107,D202855,2358.51,INR,Net Banking,Healthcare,Bengaluru,14,No,No,0,11,71.15,Yes,No,14.36,14.36,Low,APPROVE,0
TXN508947,U100489,D201676,3477.41,INR,UPI,Healthcare,Bengaluru,21,No,No,1,5,39.8,No,No,0.1,0.1,Low,APPROVE,0
TXN508948,U100238,D200207,3529.34,INR,UPI,Fuel,Kolkata,16,No,No,1,5,80.88,No,No,2.31,2.31,Low,APPROVE,0
TXN508949,U100922,D201365,3952.38,INR,UPI,Healthcare,Chennai,16,No,No,0,10,9.34,No,No,14.32,14.32,Low,APPROVE,0
TXN508950,U100539,D201056,4283.32,INR,UPI,Healthcare,Chennai,11,Yes,No,2,9,90.5,No,No,31.76,31.76,Low,APPROVE,0
TXN508951,U100379,D201405,6463.82,INR,Credit Card,Education,Chennai,0,No,No,1,10,96.34,Yes,No,29.6,29.6,Low,APPROVE,0
TXN508952,U100798,D201409,678.27,INR,UPI,Fuel,Ahmedabad,22,No,No,1,5,84.05,No,No,6.43,6.43,Low,APPROVE,0
TXN508953,U100942,D200988,1158.64,INR,UPI,Fuel,Nagpur,13,No,No,1,4,13.06,No,No,0.1,0.1,Low,APPROVE,0
TXN508954,U101414,D202925,4169.99,INR,Net Banking,Education,Ahmedabad,22,No,No,0,8,54.33,No,No,19.28,19.28,Low,APPROVE,0
TXN508955,U101351,D200161,439.22,INR,Credit Card,Healthcare,Delhi,16,No,No,0,10,39.56,No,No,13.87,13.87,Low,APPROVE,0
TXN508956,U101503,D202063,2164.53,INR,Credit Card,Fuel,Chennai,20,No,No,0,9,64.21,Yes,No,13.67,13.67,Low,APPROVE,0
TXN508957,U101994,D202790,7320.16,INR,Debit Card,Food,Kolkata,4,No,No,0,12,42.81,No,No,26.13,26.13,Low,APPROVE,0
TXN508958,U101327,D200245,12290.7,INR,UPI,Education,Hyderabad,21,No,No,0,5,75.05,Yes,No,0.1,0.1,Low,APPROVE,0
TXN508959,U101305,D201069,4901.83,INR,Debit Card,Utilities,Nagpur,3,Yes,Yes,0,13,32.5,No,No,63.16,63.16,Medium,HOLD,1
TXN508960,U100694,D202602,3781.81,INR,UPI,Education,Ahmedabad,1,No,No,0,11,90.42,No,No,20.68,20.68,Low,APPROVE,0
TXN508961,U101368,D201071,6730.31,INR,Credit Card,Fuel,Mumbai,19,No,No,0,13,68.46,No,No,36.64,36.64,Low,APPROVE,0
TXN508962,U100134,D201727,3873.69,INR,UPI,Shopping,Chennai,4,Yes,No,0,6,13.11,No,No,25.88,25.88,Low,APPROVE,0
TXN508963,U101491,D202761,4934.35,INR,Wallet,Healthcare,Nagpur,2,No,No,0,9,79.06,No,No,29.79,29.79,Low,APPROVE,0
TXN508964,U100360,D201477,18085.63,INR,UPI,Shopping,Pune,17,No,No,0,1,40.68,No,No,0.62,0.62,Low,APPROVE,0
TXN508965,U100568,D202189,2641.52,INR,Credit Card,Education,Mumbai,12,No,No,0,6,26.43,No,No,5.31,5.31,Low,APPROVE,0
TXN508966,U101138,D202497,1952.12,INR,UPI,Shopping,Hyderabad,21,No,No,0,8,24.28,Yes,No,13.29,13.29,Low,APPROVE,0
TXN508967,U100185,D201212,10029.0,INR,UPI,Shopping,Delhi,12,No,No,2,2,4.05,Yes,No,0.1,0.1,Low,APPROVE,0
TXN508968,U100477,D201754,2192.9,INR,Net Banking,Education,Nagpur,11,No,No,0,1,31.54,No,No,3.35,3.35,Low,APPROVE,0
TXN508969,U100887,D201480,4147.63,INR,Credit Card,Gaming,Pune,3,Yes,No,0,12,44.31,No,No,43.36,43.36,Medium,HOLD,0
TXN508970,U100000,D201787,5666.64,INR,UPI,Gaming,Pune,6,No,No,0,4,64.9,No,No,0.1,0.1,Low,APPROVE,0
TXN508971,U100849,D200972,762.67,INR,Debit Card,Healthcare,Nagpur,5,No,No,1,3,54.88,No,No,0.1,0.1,Low,APPROVE,0
TXN508972,U100967,D201812,2427.31,INR,Net Banking,Healthcare,Pune,7,No,No,1,12,57.1,No,No,19.47,19.47,Low,APPROVE,0
TXN508973,U100540,D202870,1452.12,INR,UPI,Food,Kolkata,4,No,No,0,2,11.14,No,No,12.84,12.84,Low,APPROVE,0
TXN508974,U101767,D200115,1672.34,INR,Wallet,Food,Delhi,5,No,No,0,8,15.43,No,No,14.62,14.62,Low,APPROVE,0
TXN508975,U101685,D202923,6064.08,INR,UPI,Healthcare,Hyderabad,4,No,No,0,6,62.79,No,No,7.31,7.31,Low,APPROVE,0
TXN508976,U100991,D202561,746.54,INR,UPI,Grocery,Chennai,18,Yes,No,0,8,66.01,No,No,31.65,31.65,Low,APPROVE,0
TXN508977,U101447,D202946,1881.64,INR,UPI,Travel,Nagpur,8,No,No,1,10,74.47,Yes,No,14.21,14.21,Low,APPROVE,0
TXN508978,U100701,D200012,3309.5,INR,Debit Card,Grocery,Pune,17,Yes,No,1,9,95.99,No,No,31.26,31.26,Low,APPROVE,0
TXN508979,U100269,D202324,2278.53,INR,UPI,Healthcare,Pune,7,No,No,0,13,5.46,No,No,17.59,17.59,Low,APPROVE,0
TXN508980,U101783,D201275,3645.29,INR,Wallet,Fuel,Chennai,0,No,No,0,4,44.23,No,No,14.99,14.99,Low,APPROVE,0
TXN508981,U100897,D200915,4524.14,INR,Credit Card,Utilities,Kolkata,13,No,No,0,10,73.28,No,No,17.91,17.91,Low,APPROVE,0
TXN508982,U100418,D200892,4948.82,INR,Credit Card,Shopping,Kolkata,8,No,No,0,12,89.54,No,No,12.23,12.23,Low,APPROVE,0
TXN508983,U101350,D202275,7928.04,INR,Wallet,Healthcare,Hyderabad,6,No,No,0,6,65.36,No,No,0.1,0.1,Low,APPROVE,0
TXN508984,U100194,D200216,29371.79,INR,UPI,Travel,Nagpur,9,No,No,0,14,77.61,No,No,16.93,16.93,Low,APPROVE,0
TXN508985,U101916,D202796,6528.29,INR,UPI,Utilities,Kolkata,16,No,No,1,8,43.36,No,No,15.43,15.43,Low,APPROVE,0
TXN508986,U100254,D200293,2379.0,INR,Credit Card,Healthcare,Nashik,10,No,No,0,12,95.02,No,No,13.89,13.89,Low,APPROVE,0
TXN508987,U100078,D202815,4037.92,INR,UPI,Grocery,Chennai,16,No,No,1,9,55.44,No,No,15.3,15.3,Low,APPROVE,0
TXN508988,U101898,D202328,1779.24,INR,UPI,Food,Nashik,13,No,No,0,7,36.36,No,Yes,1.29,1.29,Low,APPROVE,0
TXN508989,U101121,D201189,7973.51,INR,UPI,Gaming,Mumbai,13,No,No,0,7,12.42,No,No,3.79,3.79,Low,APPROVE,0
TXN508990,U101173,D201166,3381.59,INR,Credit Card,Travel,Ahmedabad,7,No,No,2,1,81.52,No,No,4.41,4.41,Low,APPROVE,0
TXN508991,U100785,D200497,13466.13,INR,Debit Card,Gaming,Bengaluru,17,No,No,1,2,52.34,No,No,4.81,4.81,Low,APPROVE,0
TXN508992,U100813,D200976,1759.91,INR,Wallet,Fuel,Chennai,18,No,No,0,10,10.0,No,No,38.39,38.39,Low,APPROVE,0
TXN508993,U101873,D200749,1879.08,INR,UPI,Grocery,Mumbai,17,No,No,0,5,74.94,No,No,6.27,6.27,Low,APPROVE,0
TXN508994,U100446,D200703,2014.25,INR,Credit Card,Food,Delhi,16,No,No,0,7,5.85,No,No,3.59,3.59,Low,APPROVE,0
TXN508995,U100122,D200268,1463.99,INR,Credit Card,Travel,Nagpur,17,No,No,1,9,32.95,No,No,14.47,14.47,Low,APPROVE,0
TXN508996,U101633,D202256,4499.35,INR,Credit Card,Travel,Mumbai,13,No,No,0,10,27.95,No,No,17.15,17.15,Low,APPROVE,0
TXN508997,U100675,D202893,3268.45,INR,UPI,Food,Mumbai,7,Yes,No,1,11,99.01,Yes,No,29.17,29.17,Low,APPROVE,0
TXN508998,U101581,D201560,3580.37,INR,Credit Card,Food,Delhi,17,No,No,0,7,54.7,No,No,2.68,2.68,Low,APPROVE,0
TXN508999,U100358,D202352,312.63,INR,Wallet,Travel,Pune,8,No,Yes,0,9,41.9,No,No,25.73,25.73,Low,APPROVE,0
TXN509000,U100238,D201011,892.46,INR,UPI,Travel,Chennai,0,No,No,0,1,38.66,No,No,10.65,10.65,Low,APPROVE,0
TXN509001,U101765,D202135,2302.92,INR,Credit Card,Education,Ahmedabad,5,No,No,2,10,64.76,No,No,7.95,7.95,Low,APPROVE,0
TXN509002,U100804,D201143,2834.77,INR,Debit Card,Utilities,Chennai,5,Yes,No,0,10,6.49,No,No,30.69,30.69,Low,APPROVE,0
TXN509003,U101779,D201248,13528.72,INR,Wallet,Education,Kolkata,5,No,No,1,12,75.38,No,No,14.55,14.55,Low,APPROVE,0
TXN509004,U101553,D200762,920.18,INR,UPI,Grocery,Kolkata,6,No,No,1,6,33.94,No,No,4.54,4.54,Low,APPROVE,0
TXN509005,U100682,D202971,766.14,INR,UPI,Education,Nagpur,16,No,No,0,8,12.36,No,No,10.81,10.81,Low,APPROVE,0
TXN509006,U101895,D200722,822.09,INR,Debit Card,Shopping,Kolkata,8,No,No,1,2,93.84,No,No,0.55,0.55,Low,APPROVE,0
TXN509007,U100668,D201405,2789.97,INR,UPI,Fuel,Ahmedabad,10,No,Yes,0,14,67.21,No,No,31.0,31.0,Low,APPROVE,0
TXN509008,U100203,D202058,5325.97,INR,UPI,Gaming,Kolkata,20,No,No,0,14,55.87,No,No,9.63,9.63,Low,APPROVE,0
TXN509009,U101681,D200438,1391.07,INR,Net Banking,Travel,Bengaluru,23,No,Yes,0,9,46.67,No,No,29.06,29.06,Low,APPROVE,0
TXN509010,U100142,D200314,2950.33,INR,Debit Card,Grocery,Nagpur,17,Yes,No,0,2,84.26,No,No,26.47,26.47,Low,APPROVE,0
TXN509011,U100186,D202112,721.39,INR,Debit Card,Healthcare,Nashik,12,No,No,0,11,69.85,No,No,18.2,18.2,Low,APPROVE,0
TXN509012,U101511,D200900,658.09,INR,Credit Card,Grocery,Delhi,13,No,Yes,1,1,90.21,No,No,18.48,18.48,Low,APPROVE,0
TXN509013,U100121,D200591,1557.49,INR,UPI,Entertainment,Delhi,4,No,No,2,11,3.54,No,No,24.44,24.44,Low,APPROVE,0
TXN509014,U101373,D201491,6135.72,INR,UPI,Food,Pune,6,No,No,1,6,99.46,No,No,3.73,3.73,Low,APPROVE,0
TXN509015,U101123,D202963,1199.61,INR,UPI,Utilities,Kolkata,2,No,No,0,5,17.47,No,No,16.34,16.34,Low,APPROVE,0
TXN509016,U100283,D200644,2068.71,INR,UPI,Utilities,Nashik,11,No,Yes,1,4,38.36,No,No,20.59,20.59,Low,APPROVE,0
TXN509017,U100948,D200194,940.35,INR,Debit Card,Education,Kolkata,6,No,No,0,2,54.68,No,No,22.98,22.98,Low,APPROVE,0
TXN509018,U100526,D201437,810.42,INR,UPI,Travel,Pune,6,No,No,0,6,91.05,No,No,0.1,0.1,Low,APPROVE,0
TXN509019,U100383,D201909,4010.65,INR,UPI,Grocery,Nashik,10,No,No,0,11,51.65,No,No,16.98,16.98,Low,APPROVE,0
TXN509020,U101578,D200000,1366.33,INR,UPI,Education,Chennai,9,No,No,0,2,28.17,No,No,0.66,0.66,Low,APPROVE,0
TXN509021,U101824,D200367,575.26,INR,Credit Card,Fuel,Mumbai,1,Yes,No,0,5,18.63,Yes,No,48.4,48.4,Medium,HOLD,0
TXN509022,U100897,D201946,545.56,INR,Credit Card,Food,Chennai,23,No,No,0,9,79.5,Yes,No,3.64,3.64,Low,APPROVE,0
TXN509023,U100186,D202678,7156.72,INR,Credit Card,Fuel,Pune,11,No,No,0,1,52.19,No,No,0.4,0.4,Low,APPROVE,0
TXN509024,U101031,D202423,433.39,INR,UPI,Healthcare,Mumbai,8,No,No,0,13,91.66,No,No,13.09,13.09,Low,APPROVE,0
TXN509025,U100623,D200289,8135.33,INR,UPI,Shopping,Delhi,21,No,No,0,12,24.14,No,No,16.42,16.42,Low,APPROVE,0
TXN509026,U100544,D202910,4910.27,INR,Net Banking,Utilities,Ahmedabad,5,No,No,0,7,5.96,No,No,4.06,4.06,Low,APPROVE,0
TXN509027,U101442,D200799,1577.63,INR,UPI,Travel,Mumbai,13,No,No,1,2,10.48,No,Yes,4.12,4.12,Low,APPROVE,0
TXN509028,U100913,D202675,5336.26,INR,UPI,Education,Chennai,7,No,No,0,3,97.85,No,No,4.98,4.98,Low,APPROVE,0
TXN509029,U100089,D200234,2022.23,INR,Credit Card,Fuel,Pune,15,Yes,No,0,12,33.35,No,No,30.57,30.57,Low,APPROVE,0
TXN509030,U100495,D201253,3858.28,INR,Credit Card,Travel,Mumbai,20,No,No,0,1,46.1,No,No,2.09,2.09,Low,APPROVE,0
TXN509031,U101684,D201453,349.38,INR,Credit Card,Food,Mumbai,15,No,No,0,14,35.92,Yes,No,12.32,12.32,Low,APPROVE,0
TXN509032,U100959,D200195,2913.25,INR,Credit Card,Healthcare,Pune,0,No,No,0,11,73.95,No,No,25.23,25.23,Low,APPROVE,0
TXN509033,U101947,D201490,1711.67,INR,Debit Card,Gaming,Mumbai,9,No,No,1,13,98.06,No,No,11.63,11.63,Low,APPROVE,0
TXN509034,U101747,D202488,1483.9,INR,UPI,Gaming,Chennai,18,No,No,0,8,92.34,No,No,14.67,14.67,Low,APPROVE,0
TXN509035,U100115,D200789,6377.82,INR,UPI,Shopping,Delhi,6,Yes,No,2,12,30.4,No,No,29.53,29.53,Low,APPROVE,0
TXN509036,U100684,D202204,22878.81,INR,Credit Card,Food,Mumbai,5,No,No,0,10,97.8,No,No,12.18,12.18,Low,APPROVE,0
TXN509037,U101043,D200353,9779.3,INR,Credit Card,Utilities,Nagpur,3,No,No,0,3,44.26,No,No,13.84,13.84,Low,APPROVE,0
TXN509038,U101914,D200812,8482.4,INR,Net Banking,Education,Nashik,22,No,No,0,3,45.27,Yes,No,0.86,0.86,Low,APPROVE,0
TXN509039,U100131,D201708,1046.68,INR,Net Banking,Travel,Ahmedabad,8,No,No,0,9,54.04,No,No,11.26,11.26,Low,APPROVE,0
TXN509040,U101315,D200834,5038.28,INR,UPI,Healthcare,Pune,3,No,No,2,14,25.31,No,No,22.6,22.6,Low,APPROVE,0
TXN509041,U101377,D202580,1672.93,INR,UPI,Healthcare,Kolkata,10,No,No,0,5,39.28,No,No,14.14,14.14,Low,APPROVE,0
TXN509042,U101260,D201531,1521.36,INR,UPI,Gaming,Nashik,21,No,No,0,6,82.98,No,No,0.94,0.94,Low,APPROVE,0
TXN509043,U101612,D200404,23963.14,INR,UPI,Entertainment,Nashik,2,No,No,0,8,89.84,No,No,25.15,25.15,Low,APPROVE,0
TXN509044,U100222,D202747,305.77,INR,Debit Card,Grocery,Nashik,11,Yes,No,0,8,99.08,No,No,25.26,25.26,Low,APPROVE,0
TXN509045,U100435,D202844,4144.78,INR,Credit Card,Utilities,Hyderabad,2,No,No,1,6,94.16,No,No,8.05,8.05,Low,APPROVE,0
TXN509046,U101661,D202336,3860.82,INR,UPI,Healthcare,Pune,6,Yes,Yes,0,7,17.2,No,No,37.22,37.22,Low,APPROVE,0
TXN509047,U101062,D201725,6022.23,INR,Net Banking,Travel,Chennai,20,No,No,1,1,40.73,No,No,0.88,0.88,Low,APPROVE,0
TXN509048,U100326,D200089,5871.63,INR,Credit Card,Travel,Ahmedabad,2,No,No,0,10,26.17,No,No,34.21,34.21,Low,APPROVE,0
TXN509049,U101232,D201405,4281.11,INR,Credit Card,Fuel,Hyderabad,21,No,No,0,4,65.14,No,Yes,0.1,0.1,Low,APPROVE,0
TXN509050,U100105,D200966,3860.67,INR,UPI,Entertainment,Nashik,23,No,No,0,13,92.25,No,No,14.81,14.81,Low,APPROVE,0
TXN509051,U100651,D201324,1112.15,INR,Wallet,Healthcare,Bengaluru,3,Yes,No,0,6,15.63,Yes,No,32.46,32.46,Low,APPROVE,0
TXN509052,U101272,D201465,2671.11,INR,Debit Card,Education,Nashik,22,No,No,1,12,40.88,No,No,12.76,12.76,Low,APPROVE,0
TXN509053,U100566,D202632,6062.45,INR,Debit Card,Entertainment,Delhi,22,No,No,1,8,11.74,No,No,40.04,40.04,Medium,HOLD,0
TXN509054,U100629,D201617,1235.76,INR,Credit Card,Fuel,Chennai,4,No,No,1,7,55.6,No,No,14.42,14.42,Low,APPROVE,0
TXN509055,U101885,D201408,3712.43,INR,Net Banking,Entertainment,Ahmedabad,17,No,Yes,0,10,70.99,No,No,34.24,34.24,Low,APPROVE,0
TXN509056,U100687,D201525,6137.68,INR,UPI,Gaming,Nagpur,3,No,No,1,11,89.06,No,No,24.53,24.53,Low,APPROVE,0
TXN509057,U101377,D201272,1779.73,INR,Net Banking,Grocery,Nashik,4,No,No,0,6,52.4,No,No,13.27,13.27,Low,APPROVE,0
TXN509058,U100469,D201695,12909.62,INR,Net Banking,Grocery,Pune,18,No,No,0,5,36.1,No,No,1.67,1.67,Low,APPROVE,0
TXN509059,U100724,D200752,4567.69,INR,Net Banking,Travel,Delhi,3,No,No,0,5,78.46,No,No,17.73,17.73,Low,APPROVE,0
TXN509060,U100264,D200715,476.43,INR,UPI,Healthcare,Mumbai,11,No,No,0,5,96.71,No,No,2.76,2.76,Low,APPROVE,0
TXN509061,U101675,D201949,2762.43,INR,UPI,Travel,Delhi,13,No,No,1,5,61.62,Yes,No,0.89,0.89,Low,APPROVE,0
TXN509062,U101487,D202875,1103.15,INR,Net Banking,Education,Mumbai,11,No,No,0,6,98.83,No,No,5.63,5.63,Low,APPROVE,0
TXN509063,U100836,D202441,856.03,INR,Debit Card,Education,Bengaluru,12,No,No,0,5,80.97,No,No,2.81,2.81,Low,APPROVE,0
TXN509064,U100850,D201172,916.7,INR,UPI,Gaming,Bengaluru,4,No,No,0,5,99.16,No,No,17.8,17.8,Low,APPROVE,0
TXN509065,U101464,D200474,18604.97,INR,Credit Card,Shopping,Nashik,0,No,No,0,1,85.17,No,Yes,17.74,17.74,Low,APPROVE,0
TXN509066,U101307,D202821,1082.97,INR,Debit Card,Entertainment,Pune,18,No,No,0,3,64.67,No,No,0.1,0.1,Low,APPROVE,0
TXN509067,U100784,D201651,2144.48,INR,UPI,Utilities,Pune,13,Yes,No,1,1,32.9,No,No,14.62,14.62,Low,APPROVE,0
TXN509068,U100533,D202489,3525.59,INR,Net Banking,Education,Delhi,8,No,No,1,11,44.23,No,No,17.34,17.34,Low,APPROVE,0
TXN509069,U101954,D202055,1194.78,INR,Credit Card,Fuel,Ahmedabad,8,No,No,0,14,69.08,No,No,12.49,12.49,Low,APPROVE,0
TXN509070,U100368,D202117,1052.12,INR,UPI,Travel,Chennai,13,No,No,0,12,3.15,No,No,14.71,14.71,Low,APPROVE,0
TXN509071,U100698,D200702,1300.64,INR,Credit Card,Gaming,Delhi,19,No,No,0,3,36.28,No,No,3.59,3.59,Low,APPROVE,0
TXN509072,U101742,D202087,1357.84,INR,UPI,Entertainment,Nashik,22,No,No,0,1,97.75,No,No,6.55,6.55,Low,APPROVE,0
TXN509073,U101682,D202901,4365.01,INR,UPI,Utilities,Hyderabad,0,No,No,0,6,18.49,No,No,12.89,12.89,Low,APPROVE,0
TXN509074,U101518,D200276,1020.56,INR,UPI,Utilities,Hyderabad,14,No,No,0,6,88.55,No,No,0.1,0.1,Low,APPROVE,0
TXN509075,U100945,D201311,12530.64,INR,Credit Card,Gaming,Pune,20,Yes,No,0,6,83.06,Yes,No,15.91,15.91,Low,APPROVE,0
TXN509076,U100153,D200182,1996.45,INR,UPI,Fuel,Mumbai,10,No,Yes,0,7,87.92,No,No,18.12,18.12,Low,APPROVE,0
TXN509077,U100619,D200938,13727.2,INR,Credit Card,Gaming,Bengaluru,17,No,No,0,10,3.72,No,No,19.92,19.92,Low,APPROVE,0
TXN509078,U100315,D202569,2341.93,INR,UPI,Entertainment,Kolkata,19,Yes,No,0,1,56.41,No,No,20.98,20.98,Low,APPROVE,0
TXN509079,U101323,D202736,525.13,INR,Net Banking,Shopping,Bengaluru,8,No,No,0,10,70.82,No,No,15.45,15.45,Low,APPROVE,0
TXN509080,U101463,D201622,1287.3,INR,Net Banking,Shopping,Nagpur,4,No,No,0,10,80.2,Yes,No,28.7,28.7,Low,APPROVE,0
